Country,City,AccentCity,Region,Population,Latitude,Longitude
us,huffman,Huffman,AL,,33.5991667,-86.6930556
us,huffman gardens,Huffman Gardens,AL,,33.6038889,-86.6750000
us,hughes mill,Hughes Mill,AL,,34.4188889,-85.7838889
us,hugley,Hugley,AL,,32.4319444,-85.2461111
us,hugo,Hugo,AL,,32.2666667,-87.6888889
us,huguley,Huguley,AL,,32.8344444,-85.2297222
us,hulaco,Hulaco,AL,,34.3122222,-86.5986111
us,hull,Hull,AL,,33.0536111,-87.5716667
us,humoro,Humoro,AL,,33.6175000,-86.7677778
us,humpton,Humpton,AL,,34.5475000,-86.3050000
us,hundred oaks,Hundred Oaks,AL,,33.5944444,-86.5069444
us,hunter,Hunter,AL,,32.3955556,-86.3955556
us,huntsville,Huntsville,AL,167528,34.7302778,-86.5861111
us,huntsville park,Huntsville Park,AL,,34.7044444,-86.6188889
us,hurley,Hurley,AL,,34.2750000,-85.6230556
us,hurricane,Hurricane,AL,,30.8408333,-87.9019444
us,hurtsboro,Hurtsboro,AL,,32.2416667,-85.4163889
us,hustleville,Hustleville,AL,,34.3116667,-86.1675000
us,huxford,Huxford,AL,,31.2200000,-87.4619444
us,hyatt,Hyatt,AL,,34.2341667,-86.3430556
us,hybart,Hybart,AL,,31.8263889,-87.3819444
us,hycutt,Hycutt,AL,,32.7066667,-87.9952778
us,hyde park,Hyde Park,AL,,33.4777778,-86.8800000
us,hyram,Hyram,AL,,32.3527778,-85.2480556
us,hytop,Hytop,AL,,34.9161111,-86.0880556
us,ider,Ider,AL,,34.7141667,-85.6808333
us,incline,Incline,AL,,34.5258333,-86.5402778
us,independence,Independence,AL,,32.5230556,-86.7013889
us,indian hill,Indian Hill,AL,,33.2975000,-86.3527778
us,indian shoals,Indian Shoals,AL,,33.2138889,-86.4688889
us,indian springs,Indian Springs,AL,,32.2522222,-88.1008333
us,indian springs village,Indian Springs Village,AL,,33.3552778,-86.7544444
us,industrial city,Industrial City,AL,,33.4438889,-86.9819444
us,industry,Industry,AL,,31.6041667,-86.6127778
us,ingate,Ingate,AL,,32.9683333,-87.2158333
us,ingle terrace,Ingle Terrace,AL,,33.5652778,-86.7758333
us,inglenook,Inglenook,AL,,33.5655556,-86.7786111
us,ingram,Ingram,AL,,32.8700000,-87.5419444
us,ingram wells,Ingram Wells,AL,,33.7791667,-85.9794444
us,inland junction,Inland Junction,AL,,33.8491667,-86.5652778
us,inmanfield,Inmanfield,AL,,34.2450000,-87.1883333
us,innsbrooke,Innsbrooke,AL,,33.7041667,-86.6616667
us,ino,Ino,AL,,31.2711111,-86.0947222
us,intercourse,Intercourse,AL,,32.4161111,-88.2402778
us,interurban heights,Interurban Heights,AL,,33.4813889,-86.9141667
us,inverness,Inverness,AL,,32.0147222,-85.7461111
us,inverness cliffs,Inverness Cliffs,AL,,33.4069444,-86.7033333
us,inverness point,Inverness Point,AL,,33.4183333,-86.7200000
us,iron city,Iron City,AL,,33.6677778,-85.6641667
us,ironaton,Ironaton,AL,,33.4266667,-85.9711111
us,irondale,Irondale,AL,9652,33.5380556,-86.7072222
us,ironville,Ironville,AL,,32.8005556,-87.3427778
us,irvington,Irvington,AL,,30.5066667,-88.2338889
us,isabella,Isabella,AL,,32.8283333,-86.7866667
us,isbell,Isbell,AL,,34.4552778,-87.7538889
us,ishkooda,Ishkooda,AL,,33.4597222,-86.8613889
us,island landing,Island Landing,AL,,31.0522222,-87.8650000
us,isney,Isney,AL,,31.7822222,-88.4555556
us,italian town,Italian Town,AL,,33.1183333,-87.1000000
us,ivalee,Ivalee,AL,,34.0344444,-86.1452778
us,ivanhoe,Ivanhoe,AL,,33.4830556,-86.8947222
us,ivy creek,Ivy Creek,AL,,31.7069444,-86.3652778
us,jachin,Jachin,AL,,32.2297222,-88.1683333
us,jack,Jack,AL,,31.5738889,-86.0002778
us,jack springs,Jack Springs,AL,,31.1611111,-87.5525000
us,jackson,Jackson,AL,,31.5088889,-87.8944444
us,jackson heights,Jackson Heights,AL,,30.6702778,-88.1580556
us,jackson oak,Jackson Oak,AL,,30.6225000,-87.9119444
us,jackson quarters,Jackson Quarters,AL,,32.6447222,-87.8516667
us,jackson spur,Jackson Spur,AL,,31.9566667,-88.3150000
us,jacksonburg,Jacksonburg,AL,,34.8908333,-87.6636111
us,jacksons gap,Jacksons Gap,AL,,32.8861111,-85.8116667
us,jacksons lake,Jacksons Lake,AL,,32.4452778,-86.3411111
us,jacksonville,Jacksonville,AL,8603,33.8136111,-85.7613889
us,jamback,Jamback,AL,,31.9100000,-85.6652778
us,james,James,AL,,32.6447222,-85.5730556
us,jamestown,Jamestown,AL,,34.3977778,-85.5775000
us,jamesville,Jamesville,AL,,32.9213889,-87.1847222
us,janes mill,Janes Mill,AL,,31.2780556,-87.1533333
us,jasper,Jasper,AL,13831,33.8311111,-87.2775000
us,java,Java,AL,,31.5577778,-85.8438889
us,jay villa,Jay Villa,AL,,31.3652778,-86.9455556
us,jeddo,Jeddo,AL,,31.3322222,-87.5141667
us,jeff,Jeff,AL,,34.8227778,-86.7136111
us,jefferson,Jefferson,AL,,32.3866667,-87.8980556
us,jefferson hills,Jefferson Hills,AL,,33.5722222,-86.7733333
us,jefferson park,Jefferson Park,AL,,33.5416667,-86.6444444
us,jemison,Jemison,AL,,32.9597222,-86.7466667
us,jena,Jena,AL,,33.1305556,-87.8469444
us,jenifer,Jenifer,AL,,33.5491667,-85.9363889
us,jenkins,Jenkins,AL,,33.7994444,-85.6700000
us,jenkins crossroads,Jenkins Crossroads,AL,,32.0261111,-85.7744444
us,jericho,Jericho,AL,,34.9775000,-86.0791667
us,jernigan,Jernigan,AL,,32.1261111,-85.0722222
us,jerusalem,Jerusalem,AL,,33.6116667,-87.8583333
us,jesseton,Jesseton,AL,,34.4047222,-87.1666667
us,jester,Jester,AL,,32.7033333,-85.1436111
us,jet,Jet,AL,,33.6677778,-86.9319444
us,joffre,Joffre,AL,,32.5627778,-86.6391667
us,johns,Johns,AL,,33.3616667,-87.1097222
us,johnson,Johnson,AL,,34.4908333,-86.4172222
us,johnson crossroads,Johnson Crossroads,AL,,34.9608333,-87.7516667
us,johnson landing,Johnson Landing,AL,,34.5483333,-86.6602778
us,johnsons crossing,Johnsons Crossing,AL,,34.0888889,-86.7966667
us,johnsons mill,Johnsons Mill,AL,,34.2833333,-86.4502778
us,johnsonville,Johnsonville,AL,,31.2944444,-86.8722222
us,johnstown,Johnstown,AL,,33.1152778,-87.2197222
us,joinertown,Joinertown,AL,,33.2277778,-86.6827778
us,jon,Jon,AL,,32.8938889,-86.0311111
us,jones,Jones,AL,,32.5838889,-86.8975000
us,jones chapel,Jones Chapel,AL,,34.2102778,-87.0519444
us,jones crossroads,Jones Crossroads,AL,,31.2105556,-85.4847222
us,jones mill,Jones Mill,AL,,32.7505556,-85.5594444
us,jones valley,Jones Valley,AL,,33.4650000,-86.8788889
us,jones valley estates,Jones Valley Estates,AL,,34.6833333,-86.5577778
us,jonesboro,Jonesboro,AL,,34.5555556,-87.7630556
us,jonesview,Jonesview,AL,,33.4422222,-86.2238889
us,jonesville,Jonesville,AL,,31.8930556,-85.9041667
us,jonny smith subdivision,Jonny Smith Subdivision,AL,,33.5166667,-86.2502778
us,joppa,Joppa,AL,,34.2977778,-86.5561111
us,joquin,Joquin,AL,,31.7863889,-86.1641667
us,jordan,Jordan,AL,,32.7052778,-86.0022222
us,jordan chapel,Jordan Chapel,AL,,33.4566667,-85.4977778
us,jordans mill,Jordans Mill,AL,,34.4602778,-88.0027778
us,joseph springs,Joseph Springs,AL,,33.6952778,-85.6736111
us,josephine,Josephine,AL,,30.3263889,-87.5311111
us,josie,Josie,AL,,31.8697222,-85.7188889
us,joy,Joy,AL,,34.0333333,-86.6166667
us,judson,Judson,AL,,32.8358333,-85.5861111
us,jumbo,Jumbo,AL,,32.9672222,-86.5905556
us,kahatchee,Kahatchee,AL,,33.2022222,-86.4083333
us,kalem,Kalem,AL,,31.7050000,-87.2158333
us,kalona,Kalona,AL,,32.9805556,-86.7691667
us,kansas,Kansas,AL,,33.9016667,-87.5519444
us,kaolin,Kaolin,AL,,34.6275000,-85.5816667
us,kaylor,Kaylor,AL,,33.4713889,-85.3483333
us,keego,Keego,AL,,31.0605556,-87.1275000
us,keener,Keener,AL,,34.1561111,-85.9511111
us,keith,Keith,AL,,34.6783333,-85.6922222
us,kellar quarry landing,Kellar Quarry Landing,AL,,34.7344444,-87.7580556
us,kellerman,Kellerman,AL,,33.3405556,-87.3047222
us,kelly,Kelly,AL,,31.3236111,-85.6552778
us,kelly springs,Kelly Springs,AL,,31.2758333,-85.4555556
us,kellys crossroads,Kellys Crossroads,AL,,32.8372222,-86.3344444
us,kellyton,Kellyton,AL,,32.9797222,-86.0336111
us,kendall crossroads,Kendall Crossroads,AL,,32.8366667,-85.5072222
us,kennedy,Kennedy,AL,,33.5869444,-87.9844444
us,kent,Kent,AL,,32.6188889,-85.9486111
us,kentuck,Kentuck,AL,,33.5308333,-85.8305556
us,kershaw,Kershaw,AL,,33.7597222,-87.1091667
us,ketona,Ketona,AL,,33.6052778,-86.7652778
us,kewahatchie,Kewahatchie,AL,,33.1200000,-86.5436111
us,key,Key,AL,,34.1025000,-85.5344444
us,key hill,Key Hill,AL,,33.7166667,-87.4208333
us,keyno,Keyno,AL,,32.9369444,-86.1091667
us,keys mill,Keys Mill,AL,,34.9366667,-86.5238889
us,keysburg,Keysburg,AL,,33.9450000,-85.9180556
us,keystone,Keystone,AL,,33.2677778,-86.8097222
us,keyton,Keyton,AL,,31.2825000,-85.8255556
us,keytons,Keytons,AL,,31.1088889,-85.3705556
us,kid,Kid,AL,,32.7222222,-86.0769444
us,kilby,Kilby,AL,,32.4094444,-86.2655556
us,kilgore,Kilgore,AL,,33.6794444,-87.0305556
us,killen,Killen,AL,,34.8627778,-87.5375000
us,killian mill,Killian Mill,AL,,34.3872222,-85.8019444
us,killough springs,Killough Springs,AL,,33.6130556,-86.7063889
us,kilpatrick,Kilpatrick,AL,,34.2680556,-86.0763889
us,kimberly,Kimberly,AL,,33.7733333,-86.8138889
us,kimbrell,Kimbrell,AL,,33.2761111,-87.0672222
us,kimbrough,Kimbrough,AL,,32.0333333,-87.5652778
us,kimbrough crossroads,Kimbrough Crossroads,AL,,34.8266667,-87.7633333
us,kincheon,Kincheon,AL,,32.7569444,-86.7019444
us,kingdom crossroads,Kingdom Crossroads,AL,,33.1608333,-86.5550000
us,kings,Kings,AL,,32.2025000,-86.9972222
us,kings chapel,Kings Chapel,AL,,33.3927778,-86.3144444
us,kings landing,Kings Landing,AL,,32.2558333,-87.0819444
us,kings log landing,Kings Log Landing,AL,,31.8077778,-87.4616667
us,kings mill,Kings Mill,AL,,33.7344444,-87.3591667
us,kingston,Kingston,AL,,33.5380556,-86.7691667
us,kingsway terrace,Kingsway Terrace,AL,,33.5625000,-86.7441667
us,kingtown,Kingtown,AL,,34.9052778,-87.3830556
us,kingville,Kingville,AL,,33.6675000,-88.0405556
us,kinsey,Kinsey,AL,,31.2988889,-85.3444444
us,kinston,Kinston,AL,,31.2158333,-86.1711111
us,kinterbish,Kinterbish,AL,,32.3325000,-88.3127778
us,kiowa,Kiowa,AL,,33.7991667,-86.6672222
us,kirbytown,Kirbytown,AL,,34.5047222,-86.1286111
us,kirewakra,Kirewakra,AL,,30.4333333,-88.1763889
us,kirk,Kirk,AL,,33.2413889,-87.8875000
us,kirkland,Kirkland,AL,,31.1883333,-87.0305556
us,kirklands crossroads,Kirklands Crossroads,AL,,31.4025000,-85.4144444
us,kirkpatrick landing,Kirkpatrick Landing,AL,,32.6188889,-87.8544444
us,kirks grove,Kirks Grove,AL,,34.1902778,-85.4569444
us,kitchens mill,Kitchens Mill,AL,,34.4827778,-87.1269444
us,klein,Klein,AL,,33.2836111,-86.4497222
us,klondike,Klondike,AL,,33.2644444,-87.3022222
us,knightens crossroads,Knightens Crossroads,AL,,33.9563889,-85.7144444
us,knoxville,Knoxville,AL,,32.9922222,-87.7905556
us,knoxwood,Knoxwood,AL,,32.5125000,-87.7938889
us,koenton,Koenton,AL,,31.6400000,-88.2594444
us,kowaliga,Kowaliga,AL,,32.7400000,-85.9691667
us,kushla,Kushla,AL,,30.8152778,-88.1580556
us,kyles,Kyles,AL,,34.7947222,-86.0086111
us,kymulga,Kymulga,AL,,33.3338889,-86.2988889
us,kyuka,Kyuka,AL,,34.1680556,-86.0211111
us,la place,La Place,AL,,32.3783333,-85.8627778
us,labuco,Labuco,AL,,33.6094444,-87.0891667
us,laceys chapel,Laceys Chapel,AL,,33.3727778,-86.9208333
us,laceys spring,Laceys Spring,AL,,34.5341667,-86.6041667
us,lacon,Lacon,AL,,34.3347222,-86.9033333
us,ladiga,Ladiga,AL,,33.9488889,-85.5811111
us,ladonia,Ladonia,AL,,32.4680556,-85.0791667
us,lafayette,Lafayette,AL,,32.8997222,-85.4011111
us,lake bend landing,Lake Bend Landing,AL,,32.6333333,-87.8125000
us,lake coves,Lake Coves,AL,,34.8458333,-87.5691667
us,lake drive estates,Lake Drive Estates,AL,,33.4488889,-86.8075000
us,lake highlands,Lake Highlands,AL,,33.5727778,-86.7308333
us,lake howard,Lake Howard,AL,,34.5069444,-85.6116667
us,lake joy,Lake Joy,AL,,33.1180556,-86.2091667
us,lake purdy,Lake Purdy,AL,,33.4300000,-86.6805556
us,lake robinwood subdivision,Lake Robinwood Subdivision,AL,,33.2333333,-87.6780556
us,lake shore estates,Lake Shore Estates,AL,,33.4588889,-86.8061111
us,lake shore subdivision,Lake Shore Subdivision,AL,,33.9952778,-87.1911111
us,lake view,Lake View,AL,,33.2805556,-87.1375000
us,lakeside acres,Lakeside Acres,AL,,34.8722222,-87.5594444
us,lakeside highlands,Lakeside Highlands,AL,,34.8113889,-87.6186111
us,lakeview,Lakeview,AL,,34.7894444,-87.6166667
us,lakeview estates,Lakeview Estates,AL,,33.4525000,-86.8030556
us,lakeview highlands,Lakeview Highlands,AL,,34.7872222,-87.6033333
us,lakeview park,Lakeview Park,AL,,33.4516667,-86.8161111
us,lakewood,Lakewood,AL,,34.5150000,-85.6697222
us,lakewood estate,Lakewood Estate,AL,,33.3813889,-86.9763889
us,lakewood estates,Lakewood Estates,AL,,31.1827778,-85.4241667
us,lakewood hills,Lakewood Hills,AL,,33.4441667,-86.8108333
us,lamar,Lamar,AL,,33.3966667,-85.3952778
us,lambert,Lambert,AL,,31.0277778,-88.1933333
us,lambert grove,Lambert Grove,AL,,31.0433333,-88.1572222
us,lamison,Lamison,AL,,32.1211111,-87.5666667
us,lamont court,Lamont Court,AL,,31.2341667,-85.4194444
us,land,Land,AL,,32.0286111,-88.3283333
us,landersville,Landersville,AL,,34.4688889,-87.4008333
us,lands crossroads,Lands Crossroads,AL,,34.4797222,-85.8566667
us,lane springs,Lane Springs,AL,,34.8341667,-87.9808333
us,lanett,Lanett,AL,,32.8686111,-85.1905556
us,laneville,Laneville,AL,,32.5225000,-87.5963889
us,laney,Laney,AL,,33.9011111,-85.9016667
us,langston,Langston,AL,,34.5388889,-86.0744444
us,langston ford,Langston Ford,AL,,33.3294444,-86.8422222
us,laniers,Laniers,AL,,33.3813889,-86.3275000
us,lapine,Lapine,AL,,31.9655556,-86.2844444
us,lardent,Lardent,AL,,33.6222222,-85.8294444
us,larkin,Larkin,AL,,34.9094444,-86.2152778
us,larkinsville,Larkinsville,AL,,34.6908333,-86.1247222
us,larkwood,Larkwood,AL,,33.6536111,-86.6963889
us,lasca,Lasca,AL,,32.0163889,-87.9583333
us,latham,Latham,AL,,31.0847222,-87.8341667
us,lathamville,Lathamville,AL,,34.2733333,-86.0333333
us,lathrop,Lathrop,AL,,33.3708333,-87.9922222
us,lato,Lato,AL,,32.3241667,-85.1022222
us,laton hill,Laton Hill,AL,,31.4888889,-88.3680556
us,lattiwood,Lattiwood,AL,,34.2727778,-86.2841667
us,lauderdale beach,Lauderdale Beach,AL,,34.8633333,-87.5688889
us,laurel shanty landing,Laurel Shanty Landing,AL,,31.2297222,-87.9891667
us,laurendine,Laurendine,AL,,30.4977778,-88.1700000
us,lavaca,Lavaca,AL,,32.1402778,-88.0800000
us,lawley,Lawley,AL,,32.8594444,-86.9513889
us,lawngate,Lawngate,AL,,34.7258333,-87.0930556
us,lawrence,Lawrence,AL,,34.2322222,-85.5311111
us,lawrenceville,Lawrenceville,AL,,31.6575000,-85.2691667
us,lawson,Lawson,AL,,34.7250000,-87.0727778
us,lawson ford,Lawson Ford,AL,,34.4044444,-85.9144444
us,lawsontown,Lawsontown,AL,,33.3338889,-87.0986111
us,lay springs,Lay Springs,AL,,34.1683333,-85.8566667
us,lazy living acres,Lazy Living Acres,AL,,34.7638889,-87.1736111
us,lazy v lake acres,Lazy V Lake Acres,AL,,33.6366667,-86.4513889
us,le grand,Le Grand,AL,,32.1622222,-86.2686111
us,le moyne,Le Moyne,AL,,30.9580556,-88.0277778
us,leatherwood,Leatherwood,AL,,33.7172222,-85.8766667
us,lebanon,Lebanon,AL,,33.6811111,-85.3747222
us,lecta,Lecta,AL,,33.5883333,-85.4327778
us,ledbetter,Ledbetter,AL,,33.3847222,-86.2408333
us,ledbetters,Ledbetters,AL,,33.2908333,-86.1880556
us,lee,Lee,AL,,31.4877778,-86.0747222
us,lee crossroads,Lee Crossroads,AL,,33.1997222,-85.2736111
us,leeds,Leeds,AL,11167,33.5480556,-86.5444444
us,lees park,Lees Park,AL,,31.8555556,-86.0263889
us,leesburg,Leesburg,AL,,34.1797222,-85.7613889
us,leesdale,Leesdale,AL,,34.3897222,-86.9116667
us,leggett landing,Leggett Landing,AL,,31.7275000,-87.4827778
us,leggtown,Leggtown,AL,,34.9558333,-87.0655556
us,lehigh,Lehigh,AL,,33.8541667,-86.6838889
us,leighton,Leighton,AL,,34.7008333,-87.5288889
us,lennon hill,Lennon Hill,AL,,34.7394444,-87.4161111
us,lenoir landing,Lenoir Landing,AL,,31.8569444,-88.1586111
us,lenox,Lenox,AL,,31.3363889,-87.1855556
us,lentzville,Lentzville,AL,,34.8441667,-87.1408333
us,leon,Leon,AL,,31.5575000,-86.3927778
us,leonard,Leonard,AL,,34.2075000,-85.8302778
us,leroy,Leroy,AL,,31.5044444,-87.9847222
us,lester,Lester,AL,,34.9905556,-87.1533333
us,letcher,Letcher,AL,,34.7519444,-86.1622222
us,letchers,Letchers,AL,,33.6619444,-85.8561111
us,letohatchee,Letohatchee,AL,,32.1294444,-86.4858333
us,letson settlement,Letson Settlement,AL,,34.5766667,-87.2916667
us,level plains,Level Plains,AL,,31.2994444,-85.7780556
us,levert,Levert,AL,,32.7591667,-87.2413889
us,lewis,Lewis,AL,,31.4097222,-85.4675000
us,lewisburg,Lewisburg,AL,,33.5825000,-86.8055556
us,lewiston,Lewiston,AL,,33.0408333,-88.0202778
us,lexington,Lexington,AL,,34.9691667,-87.3711111
us,leydens mill,Leydens Mill,AL,,33.8019444,-85.8380556
us,liberty,Liberty,AL,,34.1077778,-86.5158333
us,liberty city,Liberty City,AL,,32.5811111,-85.7491667
us,liberty crossroads,Liberty Crossroads,AL,,32.8016667,-85.4133333
us,liberty grove,Liberty Grove,AL,,33.3533333,-85.4294444
us,liberty highlands,Liberty Highlands,AL,,33.5638889,-86.6547222
us,liberty hill,Liberty Hill,AL,,33.8486111,-85.5727778
us,libertyville,Libertyville,AL,,31.2413889,-86.4613889
us,lickskillet,Lickskillet,AL,,34.3402778,-85.6958333
us,lightwood,Lightwood,AL,,32.7116667,-86.3891667
us,ligon springs,Ligon Springs,AL,,34.5902778,-87.7161111
us,lilita,Lilita,AL,,32.4836111,-88.1283333
us,lillian,Lillian,AL,,30.4127778,-87.4369444
us,lim rock,Lim Rock,AL,,34.6722222,-86.1883333
us,lime,Lime,AL,,33.1586111,-85.2600000
us,lime kiln,Lime Kiln,AL,,34.7650000,-88.0391667
us,lime rock,Lime Rock,AL,,34.6052778,-87.7461111
us,lime sink,Lime Sink,AL,,31.7827778,-85.3980556
us,lincoln,Lincoln,AL,,33.6130556,-86.1183333
us,linden,Linden,AL,,32.3061111,-87.7980556
us,lindsey,Lindsey,AL,,31.7580556,-85.4694444
us,lindseys crossing,Lindseys Crossing,AL,,33.2302778,-86.9272222
us,lineville,Lineville,AL,,33.3105556,-85.7544444
us,linn crossing,Linn Crossing,AL,,33.6772222,-86.9663889
us,linton,Linton,AL,,33.8333333,-86.8013889
us,linwood,Linwood,AL,,31.9266667,-85.8641667
us,lipscomb,Lipscomb,AL,,33.4255556,-86.9266667
us,lisenba subdivision,Lisenba Subdivision,AL,,33.2122222,-87.7158333
us,lisman,Lisman,AL,,32.1686111,-88.2825000
us,listerhill,Listerhill,AL,,34.7575000,-87.5822222
us,little hope,Little Hope,AL,,33.0072222,-87.2825000
us,little italy,Little Italy,AL,,33.5161111,-86.8900000
us,little nashville,Little Nashville,AL,,34.7527778,-86.2311111
us,little new york,Little New York,AL,,34.3877778,-86.1858333
us,little oak,Little Oak,AL,,31.7308333,-86.0538889
us,little ridge estates,Little Ridge Estates,AL,,33.4055556,-86.6777778
us,little river,Little River,AL,,31.2569444,-87.7086111
us,little rock,Little Rock,AL,,31.1144444,-87.3888889
us,little sandy,Little Sandy,AL,,33.1000000,-87.5550000
us,little shawmut,Little Shawmut,AL,,32.8466667,-85.2100000
us,little shenandoah,Little Shenandoah,AL,,33.8833333,-86.6833333
us,little shoal,Little Shoal,AL,,33.5008333,-87.2486111
us,little texas,Little Texas,AL,,32.4427778,-85.5683333
us,little walker,Little Walker,AL,,32.1502778,-88.1777778
us,little warrior,Little Warrior,AL,,33.9075000,-86.5983333
us,littleton,Littleton,AL,,34.0669444,-86.1330556
us,littletons,Littletons,AL,,33.6325000,-87.2486111
us,littleville,Littleville,AL,,34.5905556,-87.6769444
us,live oak,Live Oak,AL,,31.8083333,-86.2475000
us,live oak landing,Live Oak Landing,AL,,30.7125000,-87.8791667
us,liveoak landing,Liveoak Landing,AL,,30.8369444,-88.0175000
us,liverpool,Liverpool,AL,,32.3666667,-85.7783333
us,livingston,Livingston,AL,,32.5841667,-88.1872222
us,lizzieville,Lizzieville,AL,,32.7875000,-88.0288889
us,lloyds,Lloyds,AL,,30.6175000,-88.1280556
us,loachapoka,Loachapoka,AL,,32.6041667,-85.5933333
us,loango,Loango,AL,,31.3294444,-86.6488889
us,lock five,Lock Five,AL,,32.5830556,-87.7366667
us,lock six,Lock Six,AL,,34.8483333,-87.5363889
us,lock three,Lock Three,AL,,34.8116667,-87.4105556
us,locke crossroads,Locke Crossroads,AL,,34.9355556,-86.9516667
us,lockhart,Lockhart,AL,,31.0102778,-86.3497222
us,locust fork,Locust Fork,AL,,33.9075000,-86.6152778
us,loflin,Loflin,AL,,32.1969444,-85.0350000
us,lofty,Lofty,AL,,33.4627778,-85.4000000
us,logan,Logan,AL,,34.1380556,-87.0063889
us,logan martin lake estates,Logan Martin Lake Estates,AL,,33.5277778,-86.2250000
us,logan martin pines,Logan Martin Pines,AL,,33.4944444,-86.2930556
us,logton,Logton,AL,,31.9527778,-85.9144444
us,lois spring,Lois Spring,AL,,33.2305556,-88.0938889
us,lola city,Lola City,AL,,33.5727778,-86.6011111
us,lomax,Lomax,AL,,32.8788889,-86.6608333
us,london,London,AL,,31.2975000,-87.0877778
us,lone oak subdivision,Lone Oak Subdivision,AL,,33.9994444,-87.1841667
us,long island,Long Island,AL,,34.9736111,-85.6711111
us,longleaf estates,Longleaf Estates,AL,,34.5444444,-86.9963889
us,longtown,Longtown,AL,,34.5563889,-87.2766667
us,longview,Longview,AL,,34.2505556,-86.8861111
us,longwood,Longwood,AL,,34.7188889,-86.5813889
us,loosier,Loosier,AL,,34.5716667,-87.3702778
us,loper,Loper,AL,,31.5813889,-88.3000000
us,loree,Loree,AL,,31.4872222,-87.0900000
us,loretto,Loretto,AL,,34.0686111,-86.9161111
us,lorton,Lorton,AL,,33.7552778,-87.0622222
us,lott,Lott,AL,,30.8111111,-88.2513889
us,lottie,Lottie,AL,,31.1288889,-87.6222222
us,lou,Lou,AL,,31.9188889,-88.2111111
us,louina,Louina,AL,,33.1244444,-85.5522222
us,louisville,Louisville,AL,,31.7833333,-85.5558333
us,love hill,Love Hill,AL,,31.1158333,-85.2738889
us,lovelace crossroads,Lovelace Crossroads,AL,,34.8608333,-87.7566667
us,loveless,Loveless,AL,,34.3177778,-85.7622222
us,loveless park,Loveless Park,AL,,33.3244444,-86.9822222
us,lovettville,Lovettville,AL,,34.6488889,-87.2105556
us,lovick,Lovick,AL,,33.5588889,-86.6138889
us,lower hall landing,Lower Hall Landing,AL,,30.8191667,-87.9152778
us,lower peach tree,Lower Peach Tree,AL,,31.8405556,-87.5452778
us,lowery,Lowery,AL,,31.1672222,-86.1427778
us,lowerytown,Lowerytown,AL,,33.1119444,-87.1516667
us,lowetown,Lowetown,AL,,33.3086111,-87.0752778
us,lowndesboro,Lowndesboro,AL,,32.2750000,-86.6113889
us,lowrimores crossroads,Lowrimores Crossroads,AL,,33.7677778,-85.9363889
us,lowry mill,Lowry Mill,AL,,31.5386111,-85.9822222
